ID,Upvotes
136116,72.02467
154292,8.114709
430429,22.756021
339879,25.271893
150809,9.655779
127239,7.9409423
295132,13.468219
30036,175.8733
379490,500.14172
470656,12.930623
435044,15.276207
120699,10.950276
372034,28.557545
243828,103.28619
356556,49.585533
345703,33.21124
257774,87.03157
246029,28.481564
17989,158.57137
264012,12.0937605
115572,56.14979
213769,45.05102
66611,94.97769
152724,34.22296
6442,23.938824
438794,17.724619
304323,16.029861
274789,9.945697
8397,21.077269
154645,132.84885
403696,17.719395
217043,24.171041
76510,14.379795
394463,65.4194
20958,89.83582
125655,48.402348
368783,9.55316
257376,21.613876
194634,22.852985
391809,76.58628
49211,36.7528
362487,7.5705943
347444,12.824735
185870,23.669676
50437,18.418037
64302,13.781782
245969,8.603151
112668,29.507189
157955,55.19835
425864,23.698368
337061,56.13843
156076,66.00694
160471,9.466802
129815,252.64566
295687,15.191188
466298,103.286835
110299,12.609119
214993,8.321299
211623,23.025698
380981,31.797405
248084,22.062996
132813,49.107147
463442,11.825874
425625,18.591839
120144,20.901142
117243,8.695662
60492,16.871176
307164,23.695229
259753,8.15766
404523,111.70197
152123,35.15486
92673,14.683108
451356,40.787514
255217,10.187639
34942,38.675034
5789,9.221469
424871,135.10374
363800,100.789825
157304,13.009782
419952,10.116526
59341,15.467446
30539,27.476227
35130,9.714603
463174,26.695646
253794,23.275423
226508,53.417755
132335,30.833973
356695,11.441095
120665,32.306076
461157,5.973728
211343,19.793621
366606,153.11005
312877,79.50914
457452,12.933991
3891,66.943634
6996,35.13238
89799,16.073225
210750,91.13053
379049,32.774345
138177,10.601026
24074,30.314362
277001,19.802011
387176,27.562815
90786,45.611565
336884,41.46143
10491,61.732582
63643,15.041915
59998,11.582258
219334,30.631472
264572,12.675684
435064,30.953781
375718,15.213999
84740,18.41126
197971,237.5635
14859,5.671189
325349,45.17307
461555,8.69718
184846,26.758326
35106,25.038677
110328,23.914585
109844,40.538486
347203,19.353157
458906,22.683922
106,9.898286
199688,9.9981985
40085,51.22135
250760,8.603151
439254,9.490952
233733,48.190907
105456,13.284403
141109,253.8736
32096,9.836078
365186,90.70998
166497,11.73407
13840,8.310179
244935,23.935556
343483,16.287357
370926,14.359965
338027,29.082626
41363,6.193632
156216,26.654154
263437,12.155969
216049,7.179861
365774,5.298888
184427,8.957786
79143,25.763716
351086,6.791902
271702,22.122522
267507,14.487443
355196,18.432083
339478,12.359666
408555,65.80939
395156,10.500042
179109,30.786032
416779,33.674316
236401,21.177711
215950,67.39765
347107,29.034283
307055,22.979816
434519,36.18877
389939,22.579752
100308,21.590322
16599,7.910112
45832,295.4703
48224,9.359321
358841,8.55353
432638,14.891945
341429,18.862972
293990,49.296234
179031,30.086784
26687,62.994045
215119,368.68604
52377,8.700118
307920,38.45831
197004,9.257384
147385,35.43174
314704,17.776295
73617,47.8975
458791,150.88907
289283,33.135002
302813,23.549074
2335,23.276087
443096,20.191381
384085,8.0093975
98699,14.139375
375903,8.271797
259085,9.799429
334662,75.6711
348813,19.240723
112196,31.106018
342099,46.469933
201721,84.465744
105911,67.91686
466894,92.376854
345588,9.597954
188664,8.830187
274015,32.173332
4894,76.96913
283276,27.466717
42903,143.60562
360919,556.3193
157374,12.923823
286403,31.92701
432458,10.789825
316400,544.1824
156986,11.375804
302486,25.048388
269499,7.969656
446510,14.4221735
47,5.8778405
215637,24.209404
243365,12.865452
418943,174.28543
341964,67.462135
162213,27.642292
253559,23.230387
390836,25.58344
85672,11.146437
88009,33.329037
33828,12.884728
146848,7.8722706
63183,28.421177
171389,76.39804
36076,58.944096
210066,7.224192
438112,53.729633
423666,19.281853
76808,12.564385
281928,52.1759
87363,13.302756
348486,25.791628
119445,12.81809
415917,31.89534
87554,7.2322845
86716,79.99715
71001,78.56404
336364,64.60801
400697,152.04594
103658,53.315132
183226,10.869315
42092,36.481426
470504,34.85846
289489,13.205522
82568,25.908916
201596,14.537704
141253,14.817271
303438,8.197105
349979,28.539787
469022,50.592186
415769,13.581678
180271,15.039037
441062,12.675684
464700,24.41739
39798,7.239875
263790,9.162499
143855,131.47238
255452,196.71677
151957,33.88137
140418,9.55316
458406,64.71688
421772,18.004934
385538,67.53941
325781,18.925531
20024,120.612175
276031,9.390341
29473,16.101448
18878,25.414959
296659,8.172506
40369,8.669426
86254,17.130672
184631,19.082884
237578,17.829546
373162,46.57384
320996,46.445457
152072,26.965979
63176,19.078833
339749,233.89977
136441,41.57674
411981,216.62872
349777,10.815127
245468,53.10768
253837,61.831127
151158,18.491165
59359,14.760817
162068,17.744465
307422,32.93561
385196,46.933994
126833,29.726208
442970,39.60231
220347,9.74211
170985,19.433441
440219,60.486782
96649,15.151736
137521,23.046165
187170,19.58634
50624,30.856354
442318,15.088369
184768,10.902951
147626,21.393986
207328,96.218796
114263,11.929297
98031,11.486203
194135,13.385995
158593,12.507643
385755,36.96194
159591,19.026522
155340,10.162478
235729,8.114709
325783,20.52413
401425,33.942028
258110,9.121929
294394,69.15508
377398,8.443672
175596,34.312416
217025,118.63347
230784,51.978848
322407,8.686477
391214,8.70424
169356,16.175684
126818,43.114727
230276,8.003843
149638,129.28276
363135,11.493983
217392,18.302896
299930,35.073135
438514,276.15735
312305,49.243847
403895,7.6268063
414017,13.192816
166438,20.49893
253855,11.52005
413347,58.498474
282100,12.397226
428568,31.609488
358853,25.341602
433760,16.68668
150737,39.223167
27046,12.690199
361359,11.956543
426864,328.8093
100798,15.808346
420632,32.97364
324846,12.389793
181610,30.786032
206091,10.736893
91203,13.681544
310533,13.952826
312302,7.333633
378330,22.582005
261018,12.956782
85736,33.27345
288124,14.114029
244254,49.07152
361137,7.131774
389640,11.441118
77005,9.815501
381179,60.269512
115588,13.484957
325494,6.2167673
389434,12.39404
188372,36.780636
124953,17.363361
238756,15.61511
299851,43.88252
402522,7.8465247
206484,12.470799
212055,154.72272
110353,25.076717
72382,14.048649
35165,65.248
279909,174.57446
234511,13.765691
34547,15.212919
133978,12.619423
468298,11.314008
208818,5.7639766
410766,313.21692
347398,26.21283
458308,34.420673
159494,12.95619
158974,21.878017
127305,26.112185
222353,15.430331
205293,7.6181917
349696,37.892746
306505,14.468008
418685,44.484978
8605,9.066646
184525,5.2145624
355069,12.624299
397029,13.557579
94671,124.352295
369455,8.069788
412186,7.828669
355254,9.679902
371239,9.823552
210160,23.489368
123629,13.681544
288902,10.178734
224046,10.870304
389695,7.3590183
403983,10.736306
462365,7.126973
413717,31.602053
355529,18.037472
452408,15.87936
348233,188.51282
111103,8.257615
331580,15.457436
337020,8.738765
141300,245.12437
315709,11.125986
241239,14.110857
113064,20.323895
4556,8.610848
370017,51.85682
170973,4.822984
335298,16.998724
275550,20.62938
312887,136.14784
434673,25.23734
133955,18.922298
462606,7.766461
434758,9.976413
456583,27.3085
253782,65.613846
325094,44.288303
204321,8.966131
242827,58.441406
236551,32.939156
462906,19.027328
201982,32.11786
329610,97.24683
468093,29.192242
258002,33.629074
86481,28.412807
16248,29.934994
416279,31.093027
77636,10.807107
267724,12.427265
248043,28.92446
32841,5.8538904
465808,49.73173
433208,9.06882
439039,140.49435
395877,22.637848
231672,11.596414
7897,28.878977
151036,62.316177
382427,10.623614
224797,291.68845
439823,99.716064
325666,126.54364
126688,23.580278
177451,78.408195
301874,17.220701
437857,18.412212
103579,106.152115
70464,15.742204
429112,12.37143
129882,12.386735
364966,94.74621
269128,36.024395
383187,18.28487
57475,9.395968
22226,46.615368
342397,8.302372
361778,8.445475
34063,4.95505
256970,25.212221
277223,34.604805
310244,15.31511
377343,126.54727
196551,35.17708
138805,21.676376
388619,10.092402
216413,19.70259
249099,31.13642
383531,17.261055
471296,29.322266
382403,12.720987
84960,30.978252
227042,22.459188
441521,11.812893
120537,8.966131
352659,20.117678
67374,13.035325
423821,11.933994
26374,17.584562
112910,32.25101
171614,9.796724
115766,15.084091
111736,120.14327
254166,25.541733
422481,106.309
307507,27.542965
249670,7.2334976
113712,33.61141
236966,40.641785
74867,28.51125
16214,12.187308
81802,20.734129
59863,7.500608
30775,13.302756
12381,5.499022
177597,34.18684
136550,13.235247
294342,85.43805
133659,140.7426
351695,7.633698
31931,17.068064
181505,26.61893
105653,17.95316
315931,27.42192
162276,5.499022
375211,7.229221
393942,30.296103
277721,37.705154
313206,11.47241
303891,51.344166
130810,24.531622
296204,276.64325
16372,15.443685
373394,115.585815
207655,8.0093975
343720,18.18747
427869,105.55336
348334,9.241082
496,16.724958
360948,50.29499
471473,10.687766
19722,90.17806
130413,90.14694
270769,90.64247
194125,7.534431
384058,25.395124
61016,8.610848
416085,9.890927
417768,8.310179
298720,7.5053396
369805,283.15137
422499,52.253277
104884,42.90257
252647,10.312018
316861,127.28737
231921,19.37183
292396,56.351685
116444,26.06312
14031,13.581678
64263,118.18483
7432,10.021543
469670,32.973454
27658,17.262556
346168,74.54891
193517,53.942043
426213,20.684149
186122,12.94601
55292,12.297458
80092,11.180066
200510,5.2849536
72790,13.2948885
55022,10.249847
346088,56.776134
328905,89.35717
392283,113.82435
214223,29.550758
404409,21.490564
212802,10.0227585
61721,58.68568
69402,7.1290636
372255,8.491321
458382,93.42996
412049,26.71202
44771,26.112185
249019,29.510893
300225,13.489575
154840,16.619295
104904,14.704418
120636,8.344658
264290,20.501377
373373,47.444965
8295,17.072824
348883,61.958706
123668,15.563748
263350,25.99932
130429,15.58846
154003,26.48824
324614,8.956348
298639,12.794067
119026,46.99458
72534,27.650507
241446,20.919273
273779,21.547594
41681,6.3325458
127134,8.800973
225306,7.222468
98701,13.229243
128569,16.242283
276365,30.917301
255658,12.720987
63091,14.33213
78944,59.555004
179666,47.28879
410176,153.64102
231190,42.60121
329192,35.396675
417420,14.346801
67173,20.405493
400485,66.06208
118720,21.893244
95153,30.600037
121579,8.16084
261165,13.33885
177425,7.5175796
8617,11.268761
291434,35.459454
311451,15.2639
295232,14.932204
18548,9.616097
272923,11.182599
139192,34.01446
467249,32.972607
381396,16.015038
185492,54.55272
374473,26.112185
448083,8.321299
326263,56.455383
469571,13.703814
90095,8.973898
409887,18.828432
112209,9.197979
42188,24.25928
55133,16.240059
438494,11.561735
265594,10.691262
410277,20.418285
391475,63.442684
67466,88.99294
49999,25.283848
426946,17.516247
468742,8.0093975
324952,21.624401
173105,56.776134
308853,8.012356
8990,9.30329
458078,109.83128
45527,16.624472
414559,21.363884
310214,18.40544
158090,80.73136
32014,40.210793
86665,96.12266
25312,79.822815
318849,27.41766
461480,6.848727
435310,9.573851
388951,119.258575
209923,11.734093
447018,31.173744
73908,165.58148
265419,47.444965
324972,11.677777
51532,39.09544
67057,37.357925
212795,41.696777
454647,61.617752
238215,21.464958
40082,15.104123
224546,311.74103
284976,6.193632
343808,40.268673
96448,15.495998
343269,49.002956
220797,38.22991
439386,72.69227
319020,90.949776
137259,18.09862
197434,19.019567
245545,19.675957
168771,10.041353
39382,7.918972
306351,14.185067
298873,11.4253025
22865,12.691768
211512,15.968962
277221,42.38875
73931,15.327796
14672,11.268761
452205,11.487511
373124,9.028339
389517,9.597954
287188,42.17901
49364,256.71295
281011,34.216324
4781,10.309349
415752,10.693648
436235,14.868875
27453,9.606197
267904,17.660492
163147,17.600334
136319,17.124525
373559,347.487
6453,128.24002
265430,30.810543
155595,24.760933
5424,11.533415
235515,69.50444
366453,26.724295
357338,12.928462
8499,15.923585
448551,33.861607
352945,11.881856
92076,27.110994
37155,34.94364
192712,11.455177
92404,20.733269
25551,9.004437
42169,7.0372925
257587,41.288147
130268,44.288303
381081,43.68924
391294,15.744417
252836,33.039803
236054,12.824735
315950,37.218277
406667,422.79813
323150,34.13805
406664,27.250166
119996,29.65184
344082,11.311864
162025,11.498935
392255,15.24854
328626,32.950863
64914,9.55316
386534,27.603271
445188,105.06994
209187,16.567217
40808,14.932204
50961,11.199271
193644,20.141304
129686,7.4325533
163960,37.116104
135889,35.512127
253534,16.83036
75294,11.108612
187310,8.302372
383996,14.5759
32055,127.63913
283158,62.722984
265932,12.801284
280087,22.68399
463344,48.244995
83412,8.792102
371763,18.360498
157892,6.883541
84029,70.4973
384926,23.456888
202819,20.684149
267158,8.9215355
251904,125.53479
19235,11.930241
314613,112.76267
24202,24.756636
392132,47.6121
294530,27.153116
37402,27.209969
2127,30.430857
87429,11.254167
220849,9.768025
422743,31.133463
381977,98.81486
289435,78.16698
6074,9.566707
132677,7.472659
248251,6.2558403
410486,10.10027
236875,12.213527
461652,201.94246
322909,101.057076
105882,36.81501
334967,14.931083
376953,28.541714
164748,9.558091
202692,193.21423
251514,14.808924
193271,45.181973
396092,8.491321
73100,37.770382
186709,6.6890664
123483,15.586409
59474,8.057011
348255,13.192816
122791,473.1936
252697,20.288002
293674,7.633698
384719,20.190737
438001,19.46067
127506,39.158916
373914,22.57564
201744,206.2071
105961,24.2106
197457,21.60193
238700,46.81008
300279,20.618614
72319,30.384949
426197,10.492362
299868,32.534184
108721,22.309725
242964,76.27117
94348,21.139477
2379,6.443977
349975,253.59628
378214,50.711624
88971,12.005658
10588,15.586409
40658,90.104034
149416,11.285047
242308,27.22407
360531,47.8383
137221,20.888004
152597,20.538933
109684,37.830536
466547,32.534184
14050,93.86324
310794,35.7229
54475,64.26207
49546,6.2294664
265757,20.593842
318113,35.010925
33766,41.55442
427456,14.510069
106636,135.82242
45582,112.52867
442039,55.447163
462548,12.809403
438309,31.949242
302944,19.293365
446864,44.619427
276241,45.400097
85355,21.047361
64064,16.110096
428834,45.2938
32520,6.6890664
236286,73.63117
370643,29.164986
209131,14.698608
14780,50.628326
44992,77.82439
400360,355.98508
425078,21.355698
293760,24.639515
364224,13.694032
324101,127.65833
405950,20.902979
390077,27.677872
348162,4.93092
359174,27.059704
315305,22.191431
257044,15.3553705
249169,170.18692
160443,12.271862
151331,34.458138
460451,132.92078
405588,13.786719
367975,88.93869
29954,8.634972
284129,18.713808
174012,18.57315
53448,14.468008
241462,28.830175
418833,41.39928
424541,7.1700764
318227,22.992868
167140,22.179852
373740,28.174673
333474,12.0937605
316766,11.658622
425719,24.10889
391529,19.779367
458739,6.615821
411072,68.77869
131424,7.55022
214111,22.641998
249412,67.83475
400456,20.894684
261604,46.782333
433012,96.45101
8690,12.849762
148233,18.271677
49306,14.998657
268015,13.068459
50216,105.02282
294966,19.101704
54920,14.904555
88774,162.13051
165771,44.619427
297389,10.875996
112825,27.098818
10209,63.119648
304358,37.398804
100427,14.008405
16260,41.088356
212733,9.321236
289979,169.22185
193777,33.035664
396993,12.448943
227988,6.6890664
39529,38.52052
92201,43.452934
5136,49.69939
61065,12.335018
166416,77.72213
321420,53.960068
247396,40.27277
10133,40.539104
337415,12.333006
279868,23.692547
264963,15.017439
360596,34.312416
49005,512.7789
352114,39.096706
415803,16.557087
352312,9.88576
44877,48.647835
373956,7.57149
119471,9.052037
193261,33.19079
385626,223.24454
24272,15.680017
266193,7.8274035
68479,38.103886
222946,43.326725
297149,8.48838
385920,95.25599
399503,10.0227585
278576,56.21896
459575,10.437869
75795,23.45171
135245,14.515949
466611,35.782154
395996,11.146437
260190,23.41435
103693,15.214275
411024,9.692529
152207,14.201583
144624,234.76497
322139,159.68248
202246,163.74806
30794,37.936577
297233,25.499468
116076,23.59418
345049,20.037853
426615,8.507918
131887,75.331276
120758,12.613476
251260,28.573381
35186,13.262398
220418,27.594156
423704,35.5188
188869,16.43075
64433,12.019364
368368,18.320065
1132,55.481895
75681,8.0093975
350383,25.64776
260759,61.714695
386458,10.813787
298015,18.710188
325095,57.40638
386949,24.350187
317581,21.067646
275698,8.529521
175803,92.91159
250315,14.807865
9883,13.258517
73763,21.189781
228486,11.208645
402920,19.116083
343987,15.838218
437981,30.876865
45962,8.310179
333612,20.288002
183783,18.751137
274762,28.254242
126718,63.354214
412152,12.613476
41665,107.241066
57009,233.64601
186703,23.272196
367217,38.101627
54297,250.88432
270740,14.808924
243440,6.2131023
151662,33.731297
236665,27.110994
431699,84.66419
366096,258.43436
295010,8.105462
202992,10.116526
149633,22.092945
114550,34.21398
463934,11.151041
77686,61.714695
111755,7.910112
90651,25.153845
6469,7.6858525
455326,33.50728
81542,12.700167
280379,28.222147
187534,10.736306
108860,18.40544
21425,28.47758
191182,78.73163
170556,51.915524
381421,15.866913
38451,43.12157
282417,32.883957
72086,13.087042
1218,5.719399
113884,70.80014
184687,58.883335
443082,12.97948
239251,13.639318
228814,565.3139
333902,47.02128
54803,9.967652
80441,20.845312
55979,70.8503
304093,13.946197
435770,56.68684
86141,57.46859
458068,52.655613
295467,59.31835
428925,23.610691
409739,8.571681
45952,248.64928
224866,9.197979
204503,6.5536127
50845,13.518112
417677,267.08405
134542,22.641998
105189,6.083622
48841,17.744465
257781,80.9127
286703,8.255972
453465,45.222073
227691,243.62216
48528,16.272205
173428,7.6714787
464024,32.119965
50958,22.071762
339271,51.5844
173202,19.472353
246807,11.229934
66042,120.80255
294387,32.3393
99513,24.332157
303708,27.530525
264394,24.66809
239922,24.038673
55890,25.92416
10911,133.9215
152977,78.49228
115492,10.504566
14522,26.756332
91095,11.536525
230408,9.383444
232438,20.956892
451870,17.43145
322114,21.075583
219340,29.905382
95338,100.23861
331205,75.31699
376937,20.86851
208859,11.108937
407939,11.573652
49502,46.248947
289909,43.6834
350379,15.448057
247950,23.501478
428281,36.857098
380476,40.821182
391265,55.034485
123441,16.782928
48062,55.241596
317827,33.673763
95466,8.99796
335978,25.29955
12469,10.967389
108878,82.96569
60030,14.281985
161165,60.155613
122336,17.985994
410206,36.741077
79658,15.12898
315510,63.238907
310238,27.059704
204074,78.751076
317029,16.83036
19864,11.996073
415564,10.64113
415101,70.16593
62089,9.747205
313599,29.904745
110439,12.0937605
399658,38.360813
468966,12.448943
144269,13.219286
72036,118.62008
290718,20.021431
411501,8.547618
242090,31.739367
86248,8.6998415
107318,24.747137
356220,11.565023
422691,30.563175
78601,22.979816
264620,149.18408
22168,12.467528
103477,17.005856
225381,8.762326
2405,15.136834
281690,19.824799
2275,233.89977
248582,37.1833
278956,11.807672
251559,21.19681
300233,60.162613
367634,6.3171835
95181,24.951866
189547,10.905181
73180,356.0435
31145,18.037472
466247,69.62082
187764,48.56055
359761,36.37845
288432,13.84399
374478,29.664
253099,15.54135
118707,58.550762
324593,22.240904
152654,6.8246045
339379,41.645126
7360,39.933434
420456,43.83294
290712,42.12791
208105,16.237785
34011,8.003843
414561,11.980361
195103,25.22039
429363,115.82531
70625,15.769889
41495,39.096706
119043,27.401178
316359,275.61597
254539,9.430201
178432,12.690199
77814,24.841715
368327,7.6174474
466831,46.996204
240551,48.931625
469831,12.794067
259132,15.980703
323599,17.791878
287918,61.67461
351600,8.595153
233896,36.543636
467139,25.776155
84243,9.13154
304390,25.116709
63853,41.847885
261093,27.530525
252011,85.00547
56020,36.543636
175667,23.20847
453036,27.39083
14585,8.674054
265335,23.790335
452844,20.383724
324240,9.949068
76568,138.27835
87408,31.106018
152906,21.393986
248455,166.49452
310891,30.635973
263178,23.155432
418427,79.643036
357491,29.20907
287762,11.701588
108553,26.64032
438400,92.505936
267493,20.158237
355494,44.284935
399835,88.916916
303886,9.381374
274957,10.813787
444052,18.639042
446617,107.270546
441471,9.490952
429880,20.321516
219614,13.070384
54121,155.28162
432310,19.285498
368256,12.627991
219210,38.404728
287728,15.929121
158062,7.5705943
47596,58.22577
416709,18.209469
445753,13.982326
289023,33.84294
23159,5.9831915
135440,13.315065
247735,17.985558
70834,28.418621
389179,27.110994
442059,16.95899
374590,9.898286
197511,53.504524
315082,26.382921
440908,23.89094
69600,23.168179
227064,21.489752
74570,9.652294
129945,13.12676
282988,18.174189
345099,16.548363
288939,23.913656
196715,15.448057
340799,21.778223
287108,10.187639
258836,15.842723
458575,10.10027
322396,17.347454
166648,9.383444
17009,11.713538
61135,13.765097
213337,125.616425
354792,13.786719
209816,74.98527
66524,11.894909
208242,67.367424
396431,26.98957
451117,235.19325
122084,20.857155
451867,143.45805
70996,62.046383
127734,7.9416347
210152,90.22691
90438,61.760796
446883,7.4947615
234524,104.61396
137754,24.441689
312861,8.91169
37650,15.814407
144295,9.245592
426374,103.618744
213205,14.479173
142403,103.9143
38494,8.560806
446048,12.386735
344246,16.52145
259548,46.1119
444485,46.5478
449903,141.84584
137795,54.864346
362567,31.701351
48245,8.603151
169081,78.62004
261245,29.046497
257367,37.932743
404537,164.93138
313501,29.667013
467215,22.343208
204356,49.73173
366143,89.77361
332219,85.98085
134969,13.667762
340235,42.307
243316,67.60162
206543,74.032585
207778,7.5244446
271502,194.60548
340605,22.027517
16925,38.342518
342075,37.447914
182670,5.8778405
283324,5.834284
28496,13.146223
120909,12.961127
363752,20.292528
440339,17.347454
386854,507.95145
175939,45.921803
126923,124.366104
142756,142.26819
159370,21.035097
229368,10.037517
51794,11.311119
56349,58.436264
264508,64.038315
261281,197.26898
226188,15.349531
410096,40.662083
175894,35.039814
372227,18.715408
385841,89.28672
383700,31.97856
395791,14.381985
44573,18.402794
348118,106.34393
184346,30.914612
83805,10.860878
144008,79.40021
212082,43.085106
202091,13.029663
457972,25.209225
257584,39.60231
77829,16.450478
150348,16.175577
468476,125.58044
36057,46.689938
41103,17.222855
170825,8.321299
77657,18.992136
333757,191.39645
72672,13.315065
359177,31.041021
60082,62.70951
297346,19.054731
99396,7.2785206
382169,12.101053
223261,37.384823
407380,14.3169985
68594,20.89121
288499,9.082068
192977,12.956782
335563,21.495165
426668,29.224743
200172,59.875347
296357,7.662951
378378,30.631472
458673,85.89921
199656,9.321234
158874,18.710188
456361,20.919363
430249,112.58658
247770,23.2243
123195,97.496574
347975,13.667391
301972,10.308053
184548,58.22942
256920,46.349075
167087,109.940186
211677,24.858644
61169,13.671157
92257,182.63461
24038,16.006691
118053,23.617916
419044,31.041021
68606,30.62357
117799,9.52231
222460,19.621965
274576,71.90241
256981,124.00548
7422,10.885999
125496,15.866913
102798,20.400871
289833,31.173744
140036,6.158682
182764,9.260187
382399,23.338295
1273,474.82877
413582,138.49078
337975,23.21764
464228,148.8756
183975,26.600908
138228,21.281347
137227,35.483074
351678,10.905181
431093,23.355183
167107,7.412268
398726,11.93242
208960,63.566372
294400,11.441118
100392,17.754913
456785,64.215324
407134,18.70872
155196,11.980361
112750,157.12436
74941,317.61115
385518,18.037472
112099,397.64426
371787,41.481697
218119,41.964115
389610,5.499022
227327,62.804214
420419,9.246951
118246,60.927223
282970,143.70984
186902,373.7697
205944,13.300716
186063,35.43174
225938,78.743454
453268,48.461098
59282,6.883541
304056,94.45232
373982,64.92297
400118,27.86861
362202,7.662951
215261,31.708164
54942,18.41126
352587,24.94097
244466,15.586409
142231,41.437428
134660,21.087711
163846,124.88986
226377,252.3035
258712,40.289524
49097,25.499468
233274,15.084091
222041,168.2819
134320,39.223167
352696,12.448943
143320,19.347706
310939,17.724377
236237,7.662951
194365,12.690199
233249,12.386735
384547,345.1336
89624,67.39765
168678,52.728863
215280,6.3325458
23306,12.874957
179966,20.838488
221927,7.5175796
220544,106.19285
381054,10.116526
150514,12.898919
388473,45.53279
59554,25.557081
257022,59.204185
216978,38.186947
269255,33.6182
334825,7.126973
335209,19.216225
74434,15.929121
203221,40.109932
275225,13.6065855
63198,28.673895
76822,63.366245
381901,63.410763
306530,22.913506
401356,27.387518
239,10.693648
304221,17.026785
211665,39.160957
182796,50.870403
453944,34.942387
9710,11.343863
325924,10.461651
386971,19.162945
245480,60.962616
445989,26.4758
453097,65.68908
233547,91.59849
155187,55.142735
171665,16.624472
343883,15.279094
342317,189.0184
279687,307.15643
30645,23.317074
349888,6.431125
249322,15.135573
422002,15.558207
145701,22.362682
392003,13.795911
240814,10.963736
78963,179.36377
85684,24.825193
211699,36.00106
418675,34.292305
236360,94.51647
197306,27.63228
1403,68.03858
435260,10.370261
350353,87.33095
446591,9.595884
344948,25.141064
104144,10.392869
27672,34.187115
184048,16.619295
332821,13.496306
47972,12.731859
420036,49.586266
59722,9.150258
205665,4.22138
432886,144.14505
87147,335.64316
417340,12.019364
369812,49.689568
67198,14.808924
408375,6.883541
151923,22.071762
213770,36.89983
94989,8.970233
425935,55.43621
120169,13.6065855
88775,41.79218
318743,99.50183
308553,11.254798
252233,54.37355
407492,21.828001
16467,5.9379787
286548,88.595764
272357,14.419881
344987,39.92663
355958,8.732656
453866,21.123337
14967,13.229058
380651,71.00591
286370,11.60555
204179,5.2145624
447243,25.665447
155489,514.75366
236210,6.9510803
48941,13.944728
30268,14.868875
250460,9.297112
100796,29.192242
464408,115.442665
305327,24.936165
152516,11.229934
196416,52.65818
94483,94.92091
191346,32.50543
461325,43.261124
260638,43.182487
51057,12.0937605
429440,73.025505
284226,190.08385
191970,340.89606
394893,68.4158
52318,50.23618
188034,20.09603
306274,77.98016
123407,47.199333
326874,10.948207
440071,22.04035
437436,87.38867
142630,97.02223
232501,27.18288
56260,14.891945
52667,201.32607
51215,15.03387
77959,86.39402
45261,37.28599
372933,41.56143
464860,9.21247
342780,54.506973
343837,7.229221
415946,16.367119
365596,37.591408
184269,9.032441
429053,17.838968
89949,41.767097
101976,11.217021
73078,8.99796
389230,5.347162
296816,9.233252
149798,16.40552
405368,89.33185
309692,37.0351
25450,19.084753
363064,11.240442
122638,13.605474
376043,15.212919
337598,65.19089
210898,22.6177
54366,5.2145624
404042,15.200119
120083,9.561183
27890,32.875122
242261,13.650327
33222,23.735924
119657,24.754412
248890,110.20906
71714,8.0093975
196037,15.336873
98105,13.0333395
96837,42.90257
45540,95.35743
268999,13.3649645
61222,6.228134
202131,58.16721
408527,13.558515
443814,31.53484
298618,57.264465
330306,6.9722605
75331,48.57612
146286,41.98476
384859,21.031523
82927,35.943214
7413,22.08418
342369,18.856003
441736,12.307725
445742,61.95706
136588,78.24096
10578,33.579704
297978,58.334545
280881,45.788513
130497,7.5963154
7288,29.206335
217338,62.13617
252595,8.8213825
253620,26.210354
431785,24.536974
149527,7.724037
335200,22.864536
277529,41.481697
10989,50.533947
124729,25.869555
418,51.544163
166790,49.7425
328122,79.651726
392098,34.005695
469034,62.29236
203709,109.80497
282051,232.76906
87848,18.964314
262069,62.027805
238835,20.128529
294999,96.16482
330817,36.059086
326839,25.58344
236654,19.745625
393650,9.197979
122024,18.451664
314515,18.437134
423794,111.288124
305717,5.345092
236566,14.482089
236556,79.06835
130060,35.66575
450562,59.487392
213240,19.29488
281906,12.995547
147418,56.455383
168944,33.61141
203654,36.430775
398062,13.781782
105256,37.82048
129785,10.187211
242879,8.864782
417378,17.658833
418173,94.06127
353173,15.672351
153863,11.208645
348403,16.320309
329563,80.20837
160331,27.067083
283248,27.84273
278441,8.762326
15074,10.178734
50348,46.90678
275375,17.273977
441899,10.650992
117637,357.26224
202223,19.299576
272045,14.443171
460086,10.293878
344847,76.38031
469235,54.638474
324801,222.23685
111590,7.9567738
331956,21.88104
255695,15.31511
42182,45.861996
172839,31.173744
351147,9.177586
183416,11.30265
366261,32.24714
59138,27.566202
339295,7.57149
424413,13.229243
212128,13.615568
356717,22.238974
119195,21.650274
266422,13.8345785
49302,26.385485
275304,64.031494
25812,41.437428
129790,44.171154
346851,8.491321
385743,19.767393
340349,8.911629
259482,8.793213
69354,10.370261
312266,207.8348
349253,130.14806
57602,33.37736
67932,14.976829
308573,129.66872
356566,8.071606
170204,9.597954
426995,39.933434
135200,12.417281
192882,37.918217
383457,13.818
282512,60.979668
254424,9.266871
189385,6.5536127
305976,11.330879
256803,16.2229
338983,14.17871
375132,8.203085
229637,20.110453
258947,21.651176
307480,26.554102
315740,13.337106
217121,11.313596
260964,108.13022
262636,5.412691
449642,29.8516
371880,16.024105
324239,12.483721
225728,11.199271
448948,5.7017684
267538,24.637548
6844,17.903942
213293,13.011322
78304,7.131774
133556,7.5175796
224905,10.437834
267446,31.886475
49359,9.877709
257047,43.945545
321696,18.418716
31428,27.902409
133043,9.644299
